,City,Car Type,Number of Passengers,Location,Supplier,Total Price,Price,Offer Rating
903,Prague,Skoda Citigo,4.0,Airport terminal,QEEQ.COM,85.0,22.0,9.8
904,Prague,Skoda Citigo,4.0,Airport terminal,Opodo,89.0,23.0,9.2
905,Prague,Skoda Citigo,4.0,Airport terminal,easyCar,89.0,23.0,7.8
906,Prague,Volkswagen Polo,5.0,Airport terminal,KAYAK,85.0,22.0,9.8
907,Prague,Volkswagen Polo,5.0,Airport terminal,QEEQ.COM,85.0,22.0,9.8
908,Prague,Volkswagen Polo,5.0,Airport terminal,Opodo,89.0,23.0,9.2
909,Prague,Volkswagen Polo,5.0,Airport terminal,easyCar,89.0,23.0,7.8
910,Prague,Skoda Rapid,5.0,PRG,VIP Cars,78.0,20.0,9.2
911,Prague,Skoda Rapid,5.0,PRG,Discover Cars,80.0,20.0,9.2
912,Prague,Skoda Rapid,5.0,PRG,KAYAK,99.0,25.0,8.2
913,Prague,Skoda Rapid,5.0,PRG,QEEQ.COM,99.0,25.0,8.2
914,Prague,Skoda Rapid,5.0,PRG,Booking.com,102.0,26.0,7.8
915,Prague,Skoda Rapid,5.0,PRG,Rentalcars,106.0,27.0,7.8
916,Prague,Skoda Fabia Combi,5.0,PRG,VIP Cars,78.0,20.0,9.2
917,Prague,Skoda Fabia Combi,5.0,PRG,Discover Cars,80.0,20.0,9.2
918,Prague,Skoda Fabia Combi,5.0,PRG,KAYAK,83.0,21.0,8.2
919,Prague,Skoda Fabia Combi,5.0,PRG,QEEQ.COM,83.0,21.0,8.2
920,Prague,Skoda Fabia Combi,5.0,PRG,Booking.com,85.0,22.0,7.8
921,Prague,Skoda Fabia Combi,5.0,PRG,Rentalcars,87.0,22.0,7.8
922,Prague,Skoda Fabia,5.0,Airport terminal,KAYAK,67.0,17.0,9.8
923,Prague,Skoda Fabia,5.0,Airport terminal,QEEQ.COM,67.0,17.0,9.8
924,Prague,Skoda Fabia,5.0,Airport terminal,HolidayCars.com,69.0,18.0,7.8
925,Prague,Skoda Fabia,5.0,Airport terminal,Discover Cars,72.0,18.0,9.2
926,Prague,Skoda Fabia,5.0,Airport terminal,Opodo,89.0,23.0,9.2
927,Prague,Skoda Fabia,5.0,Airport terminal,Argus Car Hire,105.0,27.0,9.2
928,Prague,Skoda Fabia,5.0,Airport terminal,Holiday Autos,184.0,46.0,9.2
929,Prague,Skoda Fabia,5.0,Airport terminal,easyCar,184.0,46.0,7.8
930,Prague,Mini car,4.0,Airport terminal,KAYAK,90.0,23.0,8.2
931,Prague,Volkswagen Golf,5.0,Airport terminal,KAYAK,94.0,24.0,9.8
932,Prague,Volkswagen Golf,5.0,Airport terminal,QEEQ.COM,94.0,24.0,9.8
933,Faro,Volkswagen up!,5.0,Shuttle,Enjoy Travel,32.0,8.0,5.8
934,Faro,Fiat Panda,5.0,Shuttle,Enjoy Travel,35.0,9.0,5.8
935,Faro,Fiat Panda,5.0,Shuttle,KAYAK,38.0,10.0,9.5
936,Faro,Fiat Panda,5.0,Shuttle,QEEQ.COM,38.0,10.0,9.5
937,Faro,Fiat Panda,5.0,Shuttle,Discover Cars,43.0,11.0,9.0
938,Faro,Volkswagen Polo,5.0,Shuttle,Enjoy Travel,36.0,9.0,5.8
939,Faro,Volkswagen Polo,5.0,Shuttle,KAYAK,38.0,10.0,9.5
940,Faro,Volkswagen Polo,5.0,Shuttle,QEEQ.COM,38.0,10.0,9.5
941,Faro,Volkswagen Polo,5.0,Shuttle,Discover Cars,44.0,11.0,9.0
942,Faro,Ford Ka,4.0,Airport terminal,Rentalcars,92.0,23.0,7.2
943,Faro,Ford Ka,4.0,Airport terminal,Opodo,92.0,23.0,9.2
944,Faro,Ford Ka,4.0,Airport terminal,Booking.com,92.0,23.0,7.2
945,Faro,Ford Ka,4.0,Airport terminal,KAYAK,92.0,23.0,9.5
946,Faro,Ford Ka,4.0,Airport terminal,QEEQ.COM,92.0,23.0,9.5
947,Faro,Ford Ka,4.0,Airport terminal,easyCar,92.0,23.0,8.0
948,Faro,Ford Ka,4.0,Airport terminal,HolidayCars.com,92.0,23.0,9.0
949,Faro,Fiat Punto,5.0,Shuttle,Enjoy Travel,33.0,9.0,5.8
950,Faro,Volkswagen up!,4.0,Shuttle,HolidayCars.com,39.0,10.0,8.0
951,Faro,Volkswagen up!,4.0,Shuttle,Discover Cars,42.0,11.0,9.0
952,Faro,Fiat Panda,5.0,Shuttle,KAYAK,36.0,9.0,9.8
953,Faro,Fiat Panda,5.0,Shuttle,QEEQ.COM,36.0,9.0,9.8
954,Faro,Fiat Panda,5.0,Shuttle,Wisecars,38.0,10.0,7.2
955,Faro,Fiat Panda,5.0,Shuttle,HolidayCars.com,40.0,10.0,8.0
956,Faro,Fiat Panda,5.0,Shuttle,Discover Cars,42.0,11.0,9.0
957,Faro,Fiat Panda,5.0,Shuttle,Rentalcars,44.0,11.0,7.2
958,Faro,Fiat Panda,5.0,Shuttle,Booking.com,44.0,11.0,7.2
959,Faro,Fiat Panda,5.0,Shuttle,Opodo,65.0,17.0,9.2
960,Faro,Fiat Panda,5.0,Shuttle,Argus Car Hire,74.0,19.0,9.2
961,Faro,Fiat Panda,5.0,Shuttle,Holiday Autos,98.0,25.0,9.2
962,Faro,Fiat Panda,5.0,Shuttle,easyCar,98.0,25.0,8.0
963,Faro,Seat Ibiza,5.0,Shuttle,HolidayCars.com,41.0,11.0,8.0
964,Faro,Seat Ibiza,5.0,Shuttle,Discover Cars,44.0,11.0,9.0
965,Faro,Opel Corsa,5.0,Airport terminal,Rentalcars,98.0,25.0,7.2
966,Faro,Opel Corsa,5.0,Airport terminal,Opodo,98.0,25.0,9.2
967,Faro,Opel Corsa,5.0,Airport terminal,Booking.com,98.0,25.0,7.2
968,Faro,Opel Corsa,5.0,Airport terminal,KAYAK,98.0,25.0,9.5
969,Faro,Opel Corsa,5.0,Airport terminal,QEEQ.COM,98.0,25.0,9.5
970,Faro,Opel Corsa,5.0,Airport terminal,easyCar,98.0,25.0,8.0
971,Faro,Opel Corsa,5.0,Airport terminal,HolidayCars.com,98.0,25.0,9.0
972,Faro,Opel Corsa,5.0,Airport terminal,Holiday Autos,165.0,42.0,9.2
973,Faro,Opel Corsa,5.0,Airport terminal,Argus Car Hire,165.0,42.0,9.2
974,Faro,Ford Ka,4.0,Airport terminal,HolidayCars.com,43.0,11.0,8.0
975,Faro,Ford Fiesta,5.0,Airport terminal,HolidayCars.com,45.0,12.0,8.0
976,Faro,Ford Fiesta,5.0,Airport terminal,Zest Car Rental,57.0,15.0,9.2
977,Faro,Nissan Micra,5.0,Shuttle,KAYAK,42.0,11.0,9.8
978,Faro,Nissan Micra,5.0,Shuttle,QEEQ.COM,42.0,11.0,9.8
979,Faro,Nissan Micra,5.0,Shuttle,Wisecars,44.0,11.0,7.2
980,Faro,Nissan Micra,5.0,Shuttle,HolidayCars.com,46.0,12.0,8.0
981,Faro,Nissan Micra,5.0,Shuttle,Discover Cars,47.0,12.0,9.0
982,Faro,Nissan Micra,5.0,Shuttle,Rentalcars,49.0,13.0,7.2
983,Faro,Nissan Micra,5.0,Shuttle,Booking.com,49.0,13.0,7.2
984,Faro,Nissan Micra,5.0,Shuttle,Opodo,70.0,18.0,9.2
985,Faro,Nissan Micra,5.0,Shuttle,Argus Car Hire,79.0,20.0,9.2
986,Faro,Nissan Micra,5.0,Shuttle,Holiday Autos,113.0,29.0,9.2
987,Faro,Nissan Micra,5.0,Shuttle,easyCar,113.0,29.0,8.0
988,Faro,Fiat 500,4.0,Shuttle,Enjoy Travel,39.0,10.0,5.8
989,Faro,Fiat 500,4.0,Shuttle,QEEQ.COM,42.0,11.0,7.2
990,Faro,Fiat 500,4.0,Shuttle,Enjoy Travel,44.0,11.0,4.0
991,Faro,Fiat 500,4.0,Shuttle,KAYAK,45.0,12.0,7.2
992,Faro,Fiat 500,4.0,Shuttle,HolidayCars.com,45.0,12.0,5.8
993,Faro,Fiat 500,4.0,Shuttle,Rentalcars,48.0,12.0,7.2
994,Faro,Fiat 500,4.0,Shuttle,Booking.com,48.0,12.0,7.2
995,Faro,Fiat 500,4.0,Shuttle,Discover Cars,52.0,13.0,6.8
996,Faro,Fiat 500,4.0,Shuttle,Opodo,69.0,18.0,7.0
997,Faro,Fiat 500,4.0,Shuttle,Argus Car Hire,79.0,20.0,7.0
998,Faro,Fiat 500,4.0,Shuttle,Holiday Autos,112.0,28.0,7.0
999,Faro,Fiat 500,4.0,Shuttle,easyCar,112.0,28.0,5.8
1000,Faro,Fiat Panda,4.0,Airport terminal,HolidayCars.com,45.0,12.0,8.0
1001,Faro,Fiat Panda,4.0,Airport terminal,Zest Car Rental,57.0,15.0,9.2
1002,Faro,Peugeot 108,4.0,Airport terminal,Discover Cars,50.0,13.0,9.0
1003,Faro,Peugeot 108,4.0,Airport terminal,Zest Car Rental,56.0,14.0,9.2
1004,Orlando,Mitsubishi Mirage,4.0,Exact address revealed after booking,Turo,67.0,17.0,4.5
1005,Orlando,Hyundai Accent,5.0,Shuttle,KAYAK,209.0,53.0,9.8
1006,Orlando,Hyundai Accent,5.0,Shuttle,QEEQ.COM,209.0,53.0,9.8
1007,Orlando,Hyundai Accent,5.0,Shuttle,Enjoy Travel,222.0,56.0,5.2
1008,Orlando,Hyundai Accent,5.0,Shuttle,HolidayCars.com,222.0,56.0,5.2
1009,Orlando,Hyundai Accent,5.0,Shuttle,Discover Cars,234.0,59.0,7.2
1010,Orlando,Hyundai Accent,5.0,Shuttle,Wisecars,246.0,62.0,6.5
1011,Orlando,Hyundai Accent,5.0,Shuttle,Opodo,290.0,73.0,9.2
1012,Orlando,Hyundai Accent,5.0,Shuttle,Argus Car Hire,323.0,81.0,9.2
1013,Orlando,Hyundai Accent,5.0,Shuttle,Holiday Autos,568.0,142.0,9.2
1014,Orlando,Hyundai Accent,5.0,Shuttle,easyCar,568.0,142.0,7.8
1015,Orlando,Toyota Yaris,4.0,Shuttle,KAYAK,215.0,54.0,9.8
1016,Orlando,Toyota Yaris,4.0,Shuttle,QEEQ.COM,215.0,54.0,9.8
1017,Orlando,Toyota Yaris,4.0,Shuttle,Wisecars,231.0,58.0,9.2
1018,Orlando,Toyota Yaris,4.0,Shuttle,Enjoy Travel,241.0,61.0,5.5
1019,Orlando,Toyota Yaris,4.0,Shuttle,HolidayCars.com,241.0,61.0,7.8
1020,Orlando,Nissan Versa Note,4.0,Shuttle,KAYAK,209.0,53.0,9.8
1021,Orlando,Nissan Versa Note,4.0,Shuttle,QEEQ.COM,209.0,53.0,9.8
1022,Orlando,Nissan Versa Note,4.0,Shuttle,Enjoy Travel,222.0,56.0,5.2
1023,Orlando,Nissan Versa Note,4.0,Shuttle,HolidayCars.com,222.0,56.0,5.2
1024,Orlando,Nissan Versa Note,4.0,Shuttle,Discover Cars,234.0,59.0,7.2
1025,Orlando,Nissan Versa Note,4.0,Shuttle,Wisecars,246.0,62.0,6.5
1026,Orlando,Nissan Versa Note,4.0,Shuttle,Opodo,292.0,73.0,9.2
1027,Orlando,Nissan Versa Note,4.0,Shuttle,Argus Car Hire,323.0,81.0,9.2
1028,Orlando,Nissan Versa Note,4.0,Shuttle,Holiday Autos,568.0,142.0,9.2
1029,Orlando,Nissan Versa Note,4.0,Shuttle,easyCar,568.0,142.0,7.8
1030,Orlando,Toyota Yaris,4.0,Shuttle,Wisecars,273.0,69.0,9.2
1031,Orlando,Toyota Yaris,4.0,Shuttle,HolidayCars.com,276.0,69.0,7.8
1032,Orlando,Toyota Yaris,4.0,Shuttle,KAYAK,325.0,82.0,9.8
1033,Orlando,Toyota Yaris,4.0,Shuttle,QEEQ.COM,325.0,82.0,9.8
1034,Orlando,Ford Fusion,5.0,Shuttle,KAYAK,261.0,66.0,9.8
1035,Orlando,Ford Fusion,5.0,Shuttle,QEEQ.COM,261.0,66.0,9.8
1036,Orlando,Ford Fusion,5.0,Shuttle,Enjoy Travel,277.0,70.0,5.2
1037,Orlando,Ford Fusion,5.0,Shuttle,HolidayCars.com,277.0,70.0,5.2
1038,Orlando,Ford Fusion,5.0,Shuttle,Discover Cars,293.0,74.0,7.2
1039,Orlando,Ford Fusion,5.0,Shuttle,Opodo,296.0,74.0,9.2
1040,Orlando,Ford Fusion,5.0,Shuttle,Wisecars,307.0,77.0,6.5
1041,Orlando,Ford Fusion,5.0,Shuttle,Argus Car Hire,404.0,101.0,9.2
1042,Orlando,Ford Fusion,5.0,Shuttle,Holiday Autos,709.0,178.0,9.2
1043,Orlando,Ford Fusion,5.0,Shuttle,easyCar,709.0,178.0,7.8
1044,Orlando,Nissan Versa,5.0,Shuttle,KAYAK,230.0,58.0,9.8
1045,Orlando,Nissan Versa,5.0,Shuttle,QEEQ.COM,230.0,58.0,9.8
1046,Orlando,Nissan Versa,5.0,Shuttle,Wisecars,246.0,62.0,9.2
1047,Orlando,Nissan Versa,5.0,Shuttle,Enjoy Travel,257.0,65.0,5.5
1048,Orlando,Nissan Versa,5.0,Shuttle,HolidayCars.com,257.0,65.0,7.8
1049,Orlando,Toyota Yaris,4.0,Airport terminal,KAYAK,295.0,74.0,9.8
1050,Orlando,Toyota Yaris,4.0,Airport terminal,QEEQ.COM,295.0,74.0,9.8
1051,Orlando,Toyota Camry,5.0,Shuttle,KAYAK,247.0,62.0,9.8
1052,Orlando,Toyota Camry,5.0,Shuttle,QEEQ.COM,247.0,62.0,9.8
1053,Orlando,Toyota Camry,5.0,Shuttle,Wisecars,265.0,67.0,9.2
1054,Orlando,Toyota Camry,5.0,Shuttle,Enjoy Travel,276.0,69.0,5.5
1055,Orlando,Toyota Camry,5.0,Shuttle,HolidayCars.com,276.0,69.0,7.8
1056,Orlando,Ford Fusion,5.0,Shuttle,KAYAK,253.0,64.0,9.8
1057,Orlando,Ford Fusion,5.0,Shuttle,QEEQ.COM,253.0,64.0,9.8
1058,Orlando,Ford Fusion,5.0,Shuttle,Wisecars,271.0,68.0,9.2
1059,Orlando,Ford Fusion,5.0,Shuttle,Enjoy Travel,283.0,71.0,5.5
1060,Orlando,Ford Fusion,5.0,Shuttle,HolidayCars.com,283.0,71.0,7.8
1061,Orlando,Volkswagen Jetta,5.0,Shuttle,KAYAK,238.0,60.0,9.8
1062,Orlando,Volkswagen Jetta,5.0,Shuttle,QEEQ.COM,238.0,60.0,9.8
1063,Orlando,Volkswagen Jetta,5.0,Shuttle,Wisecars,255.0,64.0,9.2
1064,Orlando,Volkswagen Jetta,5.0,Shuttle,Enjoy Travel,267.0,67.0,5.5
1065,Orlando,Volkswagen Jetta,5.0,Shuttle,HolidayCars.com,267.0,67.0,7.8
1066,Orlando,Ford Fiesta,5.0,MCO,KAYAK,431.0,108.0,9.8
1067,Orlando,Ford Fiesta,5.0,MCO,QEEQ.COM,431.0,108.0,9.8
1068,Orlando,Ford Fiesta,5.0,MCO,Opodo,492.0,123.0,9.2
1069,Orlando,Ford Fiesta,5.0,MCO,Argus Car Hire,689.0,173.0,9.2
1070,Orlando,Ford Fiesta,5.0,MCO,Holiday Autos,1211.0,303.0,9.2
1071,Orlando,Ford Fiesta,5.0,MCO,easyCar,1211.0,303.0,7.8
1072,Orlando,Kia Sportage,5.0,Shuttle,KAYAK,258.0,65.0,9.8
1073,Orlando,Kia Sportage,5.0,Shuttle,QEEQ.COM,258.0,65.0,9.8
1074,Orlando,Kia Sportage,5.0,Shuttle,Wisecars,277.0,70.0,9.2
1075,Orlando,Kia Sportage,5.0,Shuttle,Enjoy Travel,289.0,73.0,5.5
1076,Orlando,Kia Sportage,5.0,Shuttle,HolidayCars.com,289.0,73.0,7.8
1077,Orlando,Toyota Yaris,5.0,Shuttle,VIP Cars,233.0,59.0,7.2
1078,Orlando,Toyota Yaris,5.0,Shuttle,Wisecars,257.0,65.0,7.0
1079,Orlando,Volkswagen Passat,5.0,Airport terminal,KAYAK,296.0,74.0,9.8
1080,Rome,Fiat Panda,4.0,Airport terminal,QEEQ.COM,31.0,8.0,9.8
1081,Rome,Fiat Panda,4.0,Airport terminal,Rentalcars,39.0,10.0,8.5
1082,Rome,Fiat Panda,4.0,Airport terminal,Booking.com,39.0,10.0,8.5
1083,Rome,Fiat Panda,4.0,Airport terminal,KAYAK,39.0,10.0,8.5
1084,Rome,Fiat Panda,4.0,Airport terminal,Opodo,57.0,15.0,9.5
1085,Rome,Fiat Panda,4.0,Airport terminal,Argus Car Hire,67.0,17.0,9.5
1086,Rome,Fiat Panda,4.0,Airport terminal,Holiday Autos,74.0,19.0,9.5
1087,Rome,Fiat Panda,4.0,Airport terminal,easyCar,74.0,19.0,7.8
1088,Rome,Fiat 500,4.0,FCO,Enjoy Travel,31.0,8.0,5.5
1089,Rome,Fiat 500,4.0,FCO,QEEQ.COM,31.0,8.0,9.8
1090,Rome,Fiat 500,4.0,FCO,Discover Cars,38.0,10.0,9.5
1091,Rome,Fiat 500,4.0,FCO,Rentalcars,41.0,11.0,8.5
1092,Rome,Fiat 500,4.0,FCO,Booking.com,41.0,11.0,8.5
1093,Rome,Fiat 500,4.0,FCO,KAYAK,41.0,11.0,8.5
1094,Rome,Fiat 500,4.0,FCO,HolidayCars.com,46.0,12.0,7.8
1095,Rome,Fiat 500,4.0,FCO,Argus Car Hire,69.0,18.0,9.5
1096,Rome,Fiat 500,4.0,FCO,Opodo,75.0,19.0,9.5
1097,Rome,Fiat 500,4.0,FCO,Holiday Autos,82.0,21.0,9.5
1098,Rome,Fiat 500,4.0,FCO,easyCar,82.0,21.0,7.8
1099,Rome,Ford Fiesta,5.0,FCO,Enjoy Travel,34.0,9.0,5.5
1100,Rome,Ford Fiesta,5.0,FCO,QEEQ.COM,34.0,9.0,9.8
1101,Rome,Ford Fiesta,5.0,FCO,Discover Cars,41.0,11.0,9.5
1102,Rome,Ford Fiesta,5.0,FCO,Rentalcars,44.0,11.0,8.5
1103,Rome,Ford Fiesta,5.0,FCO,Booking.com,44.0,11.0,8.5
1104,Rome,Ford Fiesta,5.0,FCO,KAYAK,44.0,11.0,8.5
1105,Rome,Ford Fiesta,5.0,FCO,HolidayCars.com,48.0,12.0,7.8
1106,Rome,Ford Fiesta,5.0,FCO,Argus Car Hire,72.0,18.0,9.5
1107,Rome,Ford Fiesta,5.0,FCO,Opodo,78.0,20.0,9.5
1108,Rome,Ford Fiesta,5.0,FCO,Holiday Autos,90.0,23.0,9.5
1109,Rome,Ford Fiesta,5.0,FCO,easyCar,90.0,23.0,7.8
1110,Rome,Citroen C3,4.0,Airport terminal,QEEQ.COM,34.0,9.0,9.8
1111,Rome,Citroen C3,4.0,Airport terminal,Rentalcars,42.0,11.0,8.5
1112,Rome,Citroen C3,4.0,Airport terminal,Booking.com,42.0,11.0,8.5
1113,Rome,Citroen C3,4.0,Airport terminal,KAYAK,42.0,11.0,8.5
1114,Rome,Citroen C3,4.0,Airport terminal,Opodo,61.0,16.0,9.5
1115,Rome,Citroen C3,4.0,Airport terminal,Argus Car Hire,70.0,18.0,9.5
1116,Rome,Citroen C3,4.0,Airport terminal,Holiday Autos,84.0,21.0,9.5
1117,Rome,Citroen C3,4.0,Airport terminal,easyCar,84.0,21.0,7.8
1118,Rome,Fiat 500,4.0,FCO,QEEQ.COM,35.0,9.0,7.5
1119,Rome,Fiat 500,4.0,FCO,Discover Cars,43.0,11.0,9.5
1120,Rome,Citroen C1,4.0,Airport terminal,QEEQ.COM,47.0,12.0,9.8
1121,Rome,Citroen C1,4.0,Airport terminal,Rentalcars,55.0,14.0,8.5
1122,Rome,Citroen C1,4.0,Airport terminal,Booking.com,55.0,14.0,8.5
1123,Rome,Citroen C1,4.0,Airport terminal,KAYAK,55.0,14.0,8.5
1124,Rome,Citroen C1,4.0,Airport terminal,HolidayCars.com,60.0,15.0,7.8
1125,Rome,Citroen C1,4.0,Airport terminal,Opodo,81.0,21.0,9.5
1126,Rome,Citroen C1,4.0,Airport terminal,Argus Car Hire,90.0,23.0,9.5
1127,Rome,Citroen C1,4.0,Airport terminal,Holiday Autos,138.0,35.0,9.5
1128,Rome,Citroen C1,4.0,Airport terminal,easyCar,138.0,35.0,7.8
1129,Rome,Toyota Aygo,4.0,FCO,Enjoy Travel,35.0,9.0,5.5
1130,Rome,Toyota Aygo,4.0,FCO,QEEQ.COM,36.0,9.0,9.8
1131,Rome,Toyota Aygo,4.0,FCO,Discover Cars,47.0,12.0,9.5
1132,Rome,Toyota Aygo,4.0,FCO,HolidayCars.com,49.0,13.0,7.8
1133,Rome,Toyota Aygo,4.0,FCO,Opodo,65.0,17.0,9.5
1134,Rome,Toyota Aygo,4.0,FCO,Argus Car Hire,75.0,19.0,9.5
1135,Rome,Toyota Aygo,4.0,FCO,Holiday Autos,99.0,25.0,9.5
1136,Rome,Toyota Aygo,4.0,FCO,easyCar,99.0,25.0,7.8
1137,Rome,Fiat Panda,4.0,FCO,Enjoy Travel,36.0,9.0,5.5
1138,Rome,Fiat Panda,4.0,FCO,QEEQ.COM,38.0,10.0,9.8
1139,Rome,Fiat Panda,4.0,FCO,Rentalcars,46.0,12.0,8.5
1140,Rome,Fiat Panda,4.0,FCO,Discover Cars,46.0,12.0,9.5
1141,Rome,Fiat Panda,4.0,FCO,Booking.com,46.0,12.0,8.5
1142,Rome,Fiat Panda,4.0,FCO,KAYAK,46.0,12.0,8.5
1143,Rome,Fiat Panda,4.0,FCO,HolidayCars.com,50.0,13.0,7.8
1144,Rome,Fiat Panda,4.0,FCO,Opodo,66.0,17.0,9.5
1145,Rome,Fiat Panda,4.0,FCO,Argus Car Hire,75.0,19.0,9.5
1146,Rome,Fiat Panda,4.0,FCO,Holiday Autos,100.0,25.0,9.5
1147,Rome,Fiat Panda,4.0,FCO,easyCar,100.0,25.0,7.8
1148,Rome,Supplier choice,,Airport terminal,Rentalcars,39.0,10.0,8.5
1149,Rome,Supplier choice,,Airport terminal,Booking.com,39.0,10.0,8.5
1150,Rome,Supplier choice,,Airport terminal,KAYAK,39.0,10.0,8.5
1151,Rome,Opel Crossland X,5.0,Airport terminal,QEEQ.COM,45.0,12.0,9.8
1152,Rome,Opel Crossland X,5.0,Airport terminal,Rentalcars,54.0,14.0,8.5
1153,Rome,Opel Crossland X,5.0,Airport terminal,Booking.com,54.0,14.0,8.5
1154,Rome,Opel Crossland X,5.0,Airport terminal,KAYAK,54.0,14.0,8.5
1155,Rome,Opel Crossland X,5.0,Airport terminal,Opodo,71.0,18.0,9.5
1156,Rome,Opel Crossland X,5.0,Airport terminal,Argus Car Hire,80.0,20.0,9.5
1157,Rome,Opel Crossland X,5.0,Airport terminal,Holiday Autos,116.0,29.0,9.5
1158,Rome,Opel Crossland X,5.0,Airport terminal,easyCar,116.0,29.0,7.8
1159,Rome,Ford Focus,5.0,FCO,QEEQ.COM,45.0,12.0,9.8
1160,Rome,Ford Focus,5.0,FCO,Enjoy Travel,46.0,12.0,5.5
1161,Rome,Ford Focus,5.0,FCO,Discover Cars,51.0,13.0,9.5
1162,Rome,Ford Focus,5.0,FCO,Rentalcars,59.0,15.0,8.5
1163,Rome,Ford Focus,5.0,FCO,Booking.com,59.0,15.0,8.5
1164,Rome,Ford Focus,5.0,FCO,HolidayCars.com,59.0,15.0,7.8
1165,Rome,Ford Focus,5.0,FCO,KAYAK,59.0,15.0,8.5
1166,Rome,Ford Focus,5.0,FCO,Argus Car Hire,81.0,21.0,9.5
1167,Rome,Ford Focus,5.0,FCO,Opodo,88.0,22.0,9.5
1168,Rome,Ford Focus,5.0,FCO,Holiday Autos,120.0,30.0,9.5
1169,Rome,Ford Focus,5.0,FCO,easyCar,120.0,30.0,7.8
1170,Rome,Opel Crossland X,5.0,FCO,QEEQ.COM,49.0,13.0,9.8
1171,Rome,Opel Crossland X,5.0,FCO,HolidayCars.com,63.0,16.0,7.8
1172,Rome,Opel Crossland X,5.0,FCO,Rentalcars,64.0,16.0,8.5
1173,Rome,Opel Crossland X,5.0,FCO,Booking.com,64.0,16.0,8.5
1174,Rome,Opel Crossland X,5.0,FCO,KAYAK,64.0,16.0,8.5
1175,Rome,Opel Crossland X,5.0,FCO,Argus Car Hire,85.0,22.0,9.5
1176,Rome,Opel Crossland X,5.0,FCO,Opodo,96.0,24.0,9.5
1177,Rome,Opel Crossland X,5.0,FCO,Holiday Autos,132.0,33.0,9.5
1178,Rome,Opel Crossland X,5.0,FCO,easyCar,132.0,33.0,7.8
1179,Rome,Peugeot 208,5.0,Airport terminal,QEEQ.COM,50.0,13.0,9.8
1180,Rome,Peugeot 208,5.0,Airport terminal,Rentalcars,57.0,15.0,8.5
1181,Rome,Peugeot 208,5.0,Airport terminal,Booking.com,57.0,15.0,8.5
1182,Rome,Peugeot 208,5.0,Airport terminal,KAYAK,57.0,15.0,8.5
1183,Rome,Peugeot 208,5.0,Airport terminal,HolidayCars.com,62.0,16.0,7.8
1184,Rome,Peugeot 208,5.0,Airport terminal,Opodo,84.0,21.0,9.5
1185,Rome,Peugeot 208,5.0,Airport terminal,Argus Car Hire,92.0,23.0,9.5
1186,Rome,Peugeot 208,5.0,Airport terminal,Holiday Autos,143.0,36.0,9.5
1187,Rome,Peugeot 208,5.0,Airport terminal,easyCar,143.0,36.0,7.8
1188,Rome,Toyota Yaris,5.0,Airport terminal,QEEQ.COM,49.0,13.0,9.8
1189,Rome,Toyota Yaris,5.0,Airport terminal,Rentalcars,58.0,15.0,8.5
1190,Rome,Toyota Yaris,5.0,Airport terminal,Booking.com,58.0,15.0,8.5
1191,Rome,Toyota Yaris,5.0,Airport terminal,KAYAK,58.0,15.0,8.5
1192,Rome,Toyota Yaris,5.0,Airport terminal,Opodo,77.0,20.0,9.5
1193,Rome,Toyota Yaris,5.0,Airport terminal,Argus Car Hire,83.0,21.0,9.5
1194,Rome,Toyota Yaris,5.0,Airport terminal,Holiday Autos,126.0,32.0,9.5
1195,Rome,Toyota Yaris,5.0,Airport terminal,easyCar,126.0,32.0,7.8
1196,Rome,Citroen C1,4.0,Shuttle,QEEQ.COM,44.0,11.0,9.8
1197,Rome,Citroen C1,4.0,Shuttle,Discover Cars,48.0,12.0,9.5
1198,Rome,Citroen C1,4.0,Shuttle,HolidayCars.com,53.0,14.0,7.8
1199,Rome,Citroen C1,4.0,Shuttle,Rentalcars,56.0,14.0,8.5
1200,Rome,Citroen C1,4.0,Shuttle,Booking.com,56.0,14.0,8.5
1201,Rome,Citroen C1,4.0,Shuttle,KAYAK,56.0,14.0,8.5
1202,Rome,Citroen C1,4.0,Shuttle,Opodo,75.0,19.0,9.5
1203,Rome,Citroen C1,4.0,Shuttle,Argus Car Hire,86.0,22.0,9.5
1204,Rome,Citroen C1,4.0,Shuttle,Holiday Autos,125.0,32.0,9.5
1205,Rome,Citroen C1,4.0,Shuttle,easyCar,125.0,32.0,7.8
1206,Tenerife,Smart Forfour,4.0,TFN,HolidayCars.com,170.0,43.0,7.8
1207,Tenerife,Smart Forfour,4.0,TFN,QEEQ.COM,179.0,45.0,9.8
1208,Tenerife,Smart Forfour,4.0,TFN,Discover Cars,186.0,47.0,9.2
1209,Tenerife,Smart Forfour,4.0,TFN,Rentalcars,196.0,49.0,8.2
1210,Tenerife,Smart Forfour,4.0,TFN,Booking.com,196.0,49.0,8.2
1211,Tenerife,Smart Forfour,4.0,TFN,KAYAK,196.0,49.0,8.2
1212,Tenerife,Smart Forfour,4.0,TFN,Opodo,284.0,71.0,9.5
1213,Tenerife,Smart Forfour,4.0,TFN,Argus Car Hire,305.0,77.0,9.5
1214,Tenerife,Smart Forfour,4.0,TFN,Holiday Autos,551.0,138.0,9.5
1215,Tenerife,Smart Forfour,4.0,TFN,easyCar,551.0,138.0,7.8
1216,Tenerife,Toyota Aygo,4.0,Shuttle,QEEQ.COM,179.0,45.0,9.8
1217,Tenerife,Toyota Aygo,4.0,Shuttle,VIP Cars,186.0,47.0,9.2
