City,Hotel Name,Hotel Address,Average Rating,Number of Reviews,Cost of Stay,Provider
Rome,Farnese House in Rome,Historical Center,9.5,162,510,Booking.com
Rome,Nice Rome Holiday,"7 Via Belisario, 00187 Rome",8.6,236,267,Booking.com
Rome,Hotel Pulitzer Roma,"Viale Guglielmo Marconi, 905, 00146 Rome",8.8,867,260,Hotels.com
Rome,La Fiaba Roma Apartment,Monte Mario,9.1,30,298,Booking.com
Barcelona,Room Mate Gerard,"Calle Ausias March 34, Barcelona",9.0,2455,347,Booking.com
Barcelona,Ayre Hotel Gran Via,"Gran Via de Les Corts Catalanes 322-324, 08004 Barcelona",8.8,7136,266,Booking.com
Barcelona,Onix Liceo,"Nou de la Rambla, 36, 08001 Barcelona",8.1,1484,229,Booking.com
Barcelona,Kiwidestiny Apartments & Suites,Sarria-Sant Gervasi,8.3,1018,238,Booking.com
Barcelona,NH Collection Barcelona Gran Hotel Calderón,"Rambla de Catalunya, 26, 08007 Barcelona",8.5,2648,454,NH Collection Hotels
Barcelona,Well And Come Boutique Hotel,"Carrer Girona 158, 08037 Barcelona",9.0,1145,310,Booking.com
Barcelona,Barcelona Apartment Republica,Sant Marti,8.1,901,263,Hotels.com
Barcelona,Catalonia Atenas,"Av. Meridiana, 151, 08026 Barcelona",8.1,7350,225,Booking.com
Barcelona,Ayre Hotel Caspe,"Carrer De Casp 103-109, Barcelona",8.5,4930,266,Booking.com
Barcelona,Apartment Vila Olimpica-Pamplona,Sant Marti,9.4,11,529,Booking.com
Hong Kong,The Royal Garden,"69 Mody Road Tsimshatsui East, Hong Kong",8.4,4281,225,Booking.com
Hong Kong,The Mira Hong Kong,"Mira Place, 118-130 Nathan Road, Hong Kong",8.3,1024,302,Booking.com
Hong Kong,"Cordis, Hong Kong","555 Shanghai Street, Hong Kong",9.0,3209,443,Booking.com
Hong Kong,Apartment Kapok,Wan Chai District,7.6,54,385,Hotels.com
Hong Kong,Sheraton Hong Kong Hotel & Towers,"20 Nathan Road, Hong Kong",8.3,1152,320,Booking.com
Hong Kong,Harbour Grand Kowloon,"20 Tak Fung Street, Hong Kong",8.3,1534,338,Booking.com
Hong Kong,Sea View Holiday House,Islands District,6.8,419,156,Booking.com
Hong Kong,"Kowloon Shangri-La, Hong Kong","64 Mody Road, Hong Kong",8.9,2057,439,Booking.com
Hong Kong,Kew Green Hotel Wanchai Hong Kong,"41-49 Hennessy Road, Hong Kong",8.3,2401,130,Kew Green Hotel Wanchai Hong Kong
Hong Kong,The Jervois,Central and Western District,8.9,321,744,Hotels.com
Prague,Art Deco Imperial Hotel,"Na Porici 15, 110 00 Prague, Prague Region",9.1,3343,327,Booking.com
